year	lake	sites	habitat	sex	Microphallus	tests	Original Source
2000	Alexandrina	site 1	middepth	male	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	1	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	1	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	male	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	male	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	male	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	male	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	male	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	0	"1,3,5"	a
2000	Alexandrina	site 1	middepth	female	1	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	male	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	1	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	1	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	male	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	male	1	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	1	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	1	"1,3,5"	a
2000	Alexandrina	site 1	deep	male	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	male	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	male	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 1	deep	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	1	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 2	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	male	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	1	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	site 3	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	male	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	1	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
2000	Alexandrina	swamp	shallow	female	0	"1,3,5"	a
