year	lake	sites	habitat	size	sex	Microphallus
2000	Alexandrina	halfway	shallow	3.9	male	0
2000	Alexandrina	halfway	shallow	4	female	1
2000	Alexandrina	halfway	shallow	4.1	male	1
2000	Alexandrina	halfway	shallow	4.3	female	1
2000	Alexandrina	halfway	shallow	5	female	0
2000	Alexandrina	halfway	shallow	4.2	female	1
2000	Alexandrina	halfway	shallow	3.7	male	1
2000	Alexandrina	halfway	shallow	3.3	female	0
2000	Alexandrina	halfway	shallow	3.6	male	0
2000	Alexandrina	halfway	shallow	3.9	male	0
2000	Alexandrina	halfway	shallow	3.2	female	1
2000	Alexandrina	halfway	shallow	2.5	female	0
2000	Alexandrina	halfway	shallow	2.6	female	0
2000	Alexandrina	halfway	shallow	2.5	male	0
2000	Alexandrina	halfway	shallow	5.1	female	0
2000	Alexandrina	halfway	shallow	5.5	female	1
2000	Alexandrina	halfway	shallow	5.3	female	0
2000	Alexandrina	halfway	shallow	4	male	1
2000	Alexandrina	halfway	shallow	4.2	female	1
2000	Alexandrina	halfway	isoetes	4	female	0
2000	Alexandrina	halfway	isoetes	4	female	0
2000	Alexandrina	halfway	isoetes	5	female	0
2000	Alexandrina	halfway	isoetes	4.9	female	0
2000	Alexandrina	halfway	isoetes	5.2	female	0
2000	Alexandrina	halfway	isoetes	4.1	female	0
2000	Alexandrina	halfway	isoetes	5.1	female	0
2000	Alexandrina	halfway	isoetes	5	female	0
2000	Alexandrina	halfway	isoetes	4.1	male	0
2000	Alexandrina	halfway	isoetes	4.2	female	0
2000	Alexandrina	halfway	isoetes	4.9	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	4.7	female	0
2000	Alexandrina	halfway	isoetes	3	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	4	female	0
2000	Alexandrina	halfway	isoetes	4.3	female	0
2000	Alexandrina	halfway	isoetes	5.4	female	0
2000	Alexandrina	halfway	isoetes	5.3	female	0
2000	Alexandrina	halfway	isoetes	4.2	female	0
2000	Alexandrina	halfway	isoetes	3.8	female	0
2000	Alexandrina	halfway	isoetes	3.9	female	0
2000	Alexandrina	halfway	isoetes	3.5	female	0
2000	Alexandrina	halfway	isoetes	5	female	1
2000	Alexandrina	halfway	isoetes	4.1	female	0
2000	Alexandrina	halfway	isoetes	4.7	female	0
2000	Alexandrina	halfway	isoetes	4.4	male	0
2000	Alexandrina	halfway	isoetes	5.2	male	0
2000	Alexandrina	halfway	isoetes	5	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	3.9	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	5.3	female	0
2000	Alexandrina	halfway	isoetes	4.7	female	0
2000	Alexandrina	halfway	isoetes	3.5	female	0
2000	Alexandrina	halfway	isoetes	4.9	female	0
2000	Alexandrina	halfway	isoetes	4.1	male	0
2000	Alexandrina	halfway	isoetes	4.2	female	0
2000	Alexandrina	halfway	isoetes	3.6	female	0
2000	Alexandrina	halfway	isoetes	3.6	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	3.7	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	3	male	0
2000	Alexandrina	halfway	isoetes	3.3	male	0
2000	Alexandrina	halfway	isoetes	3	female	0
2000	Alexandrina	halfway	isoetes	3	female	0
2000	Alexandrina	halfway	isoetes	6.2	female	0
2000	Alexandrina	halfway	isoetes	4.9	female	0
2000	Alexandrina	halfway	isoetes	4.7	male	0
2000	Alexandrina	halfway	isoetes	4.3	female	0
2000	Alexandrina	halfway	isoetes	4.3	female	0
2000	Alexandrina	halfway	isoetes	5.3	female	0
2000	Alexandrina	halfway	isoetes	4.3	male	0
2000	Alexandrina	halfway	isoetes	5.3	female	1
2000	Alexandrina	halfway	isoetes	5.3	female	0
2000	Alexandrina	halfway	isoetes	3.8	female	0
2000	Alexandrina	halfway	isoetes	5	female	0
2000	Alexandrina	halfway	isoetes	4.6	female	0
2000	Alexandrina	halfway	isoetes	5.2	female	0
2000	Alexandrina	halfway	isoetes	5.3	female	0
2000	Alexandrina	halfway	isoetes	3.8	female	0
2000	Alexandrina	halfway	isoetes	4	male	0
2000	Alexandrina	halfway	isoetes	5.4	female	0
2000	Alexandrina	halfway	isoetes	4.1	female	0
2000	Alexandrina	halfway	isoetes	4	male	0
2000	Alexandrina	halfway	isoetes	4.3	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	3.5	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	0
2000	Alexandrina	halfway	isoetes	3.5	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	4.1	female	0
2000	Alexandrina	halfway	isoetes	5.2	female	0
2000	Alexandrina	halfway	isoetes	5	female	0
2000	Alexandrina	halfway	isoetes	4	female	0
2000	Alexandrina	halfway	isoetes	4.9	female	0
2000	Alexandrina	halfway	isoetes	4.5	female	0
2000	Alexandrina	halfway	isoetes	4.8	female	1
2000	Alexandrina	halfway	isoetes	3.9	female	0
2000	Alexandrina	halfway	isoetes	5.6	female	0
2000	Alexandrina	halfway	isoetes	3.2	female	0
2000	Alexandrina	halfway	isoetes	4.6	female	0
2000	Alexandrina	halfway	isoetes	3.8	female	0
2000	Alexandrina	halfway	isoetes	5.3	female	0
2000	Alexandrina	halfway	isoetes	5.2	female	0
2000	Alexandrina	halfway	isoetes	3.8	female	0
2000	Alexandrina	halfway	isoetes	3.6	female	0
2000	Alexandrina	halfway	isoetes	5.9	female	0
2000	Alexandrina	halfway	isoetes	3.9	female	0
2000	Alexandrina	halfway	isoetes	3.6	female	0
2000	Alexandrina	halfway	isoetes	3.7	female	1
2000	Alexandrina	halfway	isoetes	5.1	female	0
2000	Alexandrina	halfway	isoetes	3.3	male	0
2000	Alexandrina	halfway	isoetes	3.1	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	3.6	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.8	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	4.1	female	0
2000	Alexandrina	halfway	deep	3.8	male	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.6	female	0
2000	Alexandrina	halfway	deep	4.5	female	0
2000	Alexandrina	halfway	deep	4.5	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	4.8	female	0
2000	Alexandrina	halfway	deep	4.8	female	0
2000	Alexandrina	halfway	deep	4.2	female	0
2000	Alexandrina	halfway	deep	5.5	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.1	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.4	female	0
2000	Alexandrina	halfway	deep	5.9	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	4.6	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	4.7	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.1	female	0
2000	Alexandrina	halfway	deep	3.4	female	0
2000	Alexandrina	halfway	deep	4.4	female	0
2000	Alexandrina	halfway	deep	3.5	female	0
2000	Alexandrina	halfway	deep	3.9	female	0
2000	Alexandrina	halfway	deep	3.9	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	3.8	female	0
2000	Alexandrina	halfway	deep	5.1	female	0
2000	Alexandrina	halfway	deep	4.7	male	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	4	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	3.6	male	0
2000	Alexandrina	halfway	deep	3.8	male	0
2000	Alexandrina	halfway	deep	3.9	male	0
2000	Alexandrina	halfway	deep	4.8	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	4	female	0
2000	Alexandrina	halfway	deep	4	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	3.6	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	3.6	male	0
2000	Alexandrina	halfway	deep	5	female	0
2000	Alexandrina	halfway	deep	5	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	4.6	female	0
2000	Alexandrina	halfway	deep	5.4	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	6.2	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	4.5	female	1
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.1	female	0
2000	Alexandrina	halfway	deep	4.5	male	0
2000	Alexandrina	halfway	deep	3.9	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	4.6	female	0
2000	Alexandrina	halfway	deep	4.2	female	0
2000	Alexandrina	halfway	deep	6.6	female	0
2000	Alexandrina	halfway	deep	5	female	0
2000	Alexandrina	halfway	deep	4.3	female	0
2000	Alexandrina	halfway	deep	5.8	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	4.5	female	0
2000	Alexandrina	halfway	deep	5.8	female	0
2000	Alexandrina	halfway	deep	4.8	female	0
2000	Alexandrina	halfway	deep	4.8	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	5.2	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	5.1	female	0
2000	Alexandrina	halfway	deep	4.1	female	0
2000	Alexandrina	halfway	deep	3.1	female	0
2000	Alexandrina	halfway	deep	4.3	female	0
2000	Alexandrina	halfway	deep	4.7	male	0
2000	Alexandrina	halfway	deep	5.5	female	0
2000	Alexandrina	halfway	deep	4.1	female	0
2000	Alexandrina	halfway	deep	5	female	0
2000	Alexandrina	halfway	deep	4.2	female	0
2000	Alexandrina	halfway	deep	4.5	female	0
2000	Alexandrina	halfway	deep	3.8	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.3	female	0
2000	Alexandrina	halfway	deep	5.6	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	4.1	female	0
2000	Alexandrina	halfway	deep	4.9	female	0
2000	Alexandrina	halfway	deep	4.4	female	0
2000	Alexandrina	halfway	deep	4	female	0
2000	Alexandrina	halfway	deep	3	female	0
2000	Alexandrina	halfway	deep	3.3	female	0
2000	Alexandrina	halfway	deep	3.2	female	0
2000	Alexandrina	halfway	deep	4	female	0
2000	Alexandrina	jms	shallow	4.2	female	1
2000	Alexandrina	jms	shallow	5.9	female	1
2000	Alexandrina	jms	shallow	4.1	female	0
2000	Alexandrina	jms	shallow	4.1	female	0
2000	Alexandrina	jms	shallow	4.1	female	0
2000	Alexandrina	jms	shallow	3.6	female	0
2000	Alexandrina	jms	shallow	4.5	female	0
2000	Alexandrina	jms	shallow	4.8	female	1
2000	Alexandrina	jms	shallow	3.9	female	0
2000	Alexandrina	jms	shallow	3.2	male	0
2000	Alexandrina	jms	shallow	3	male	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	4.9	male	1
2000	Alexandrina	jms	shallow	4.1	female	1
2000	Alexandrina	jms	shallow	3.8	female	0
2000	Alexandrina	jms	shallow	5.3	female	1
2000	Alexandrina	jms	shallow	4.2	female	1
2000	Alexandrina	jms	shallow	4.6	female	1
2000	Alexandrina	jms	shallow	3.5	male	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	4.2	female	0
2000	Alexandrina	jms	shallow	3.5	female	0
2000	Alexandrina	jms	shallow	3	female	0
2000	Alexandrina	jms	shallow	4.1	female	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	4.1	female	1
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3.3	female	0
2000	Alexandrina	jms	shallow	3.5	female	0
2000	Alexandrina	jms	shallow	4.1	female	0
2000	Alexandrina	jms	shallow	3.6	female	0
2000	Alexandrina	jms	shallow	3.1	female	0
2000	Alexandrina	jms	shallow	4.5	female	0
2000	Alexandrina	jms	shallow	3.5	male	1
2000	Alexandrina	jms	shallow	4.3	female	1
2000	Alexandrina	jms	shallow	4.2	female	0
2000	Alexandrina	jms	shallow	3.1	male	0
2000	Alexandrina	jms	shallow	4.3	female	0
2000	Alexandrina	jms	shallow	3.8	female	1
2000	Alexandrina	jms	shallow	3.2	male	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3	male	1
2000	Alexandrina	jms	shallow	3.2	female	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	4.2	female	1
2000	Alexandrina	jms	shallow	5.6	female	1
2000	Alexandrina	jms	shallow	4.5	female	0
2000	Alexandrina	jms	shallow	4.8	female	0
2000	Alexandrina	jms	shallow	4.8	female	0
2000	Alexandrina	jms	shallow	3.8	female	1
2000	Alexandrina	jms	shallow	3.8	female	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3.2	female	0
2000	Alexandrina	jms	shallow	3.6	female	0
2000	Alexandrina	jms	shallow	4.1	female	1
2000	Alexandrina	jms	shallow	5.5	female	1
2000	Alexandrina	jms	shallow	3.4	female	0
2000	Alexandrina	jms	shallow	3	female	0
2000	Alexandrina	jms	shallow	4.7	female	1
2000	Alexandrina	jms	shallow	4.3	female	1
2000	Alexandrina	jms	shallow	4.6	female	0
2000	Alexandrina	jms	shallow	3.5	male	1
2000	Alexandrina	jms	shallow	3.9	female	0
2000	Alexandrina	jms	shallow	3.5	female	0
2000	Alexandrina	jms	shallow	3.9	female	0
2000	Alexandrina	jms	shallow	4.9	female	1
2000	Alexandrina	jms	shallow	5	female	1
2000	Alexandrina	jms	shallow	3.6	male	1
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3.2	female	0
2000	Alexandrina	jms	shallow	4.3	female	1
2000	Alexandrina	jms	shallow	3.9	female	0
2000	Alexandrina	jms	shallow	3.9	female	1
2000	Alexandrina	jms	shallow	3.5	female	0
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3.8	female	1
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	5	female	1
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3.9	female	1
2000	Alexandrina	jms	shallow	3.5	female	0
2000	Alexandrina	jms	shallow	5.5	female	1
2000	Alexandrina	jms	shallow	4	female	0
2000	Alexandrina	jms	shallow	3.2	female	0
2000	Alexandrina	jms	shallow	3	male	0
2000	Alexandrina	jms	shallow	3.2	female	0
2000	Alexandrina	jms	shallow	3.1	male	0
2000	Alexandrina	jms	shallow	3.9	female	1
2000	Alexandrina	jms	shallow	3	female	0
2000	Alexandrina	jms	shallow	3	female	0
2000	Alexandrina	jms	shallow	3.3	male	1
2000	Alexandrina	jms	shallow	3	female	0
2000	Alexandrina	jms	shallow	3.5	female	0
2000	Alexandrina	jms	shallow	4.1	female	0
2000	Alexandrina	jms	shallow	3.7	male	0
2000	Alexandrina	jms	shallow	4.5	female	0
2000	Alexandrina	jms	shallow	3.1	female	0
2000	Alexandrina	jms	shallow	4.3	female	1
2000	Alexandrina	jms	shallow	5.1	female	1
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	4.3	female	0
2000	Alexandrina	jms	isoetes	4.2	female	0
2000	Alexandrina	jms	isoetes	4.1	female	0
2000	Alexandrina	jms	isoetes	4	female	0
2000	Alexandrina	jms	isoetes	3.6	female	0
2000	Alexandrina	jms	isoetes	3.6	female	0
2000	Alexandrina	jms	isoetes	3.5	male	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	4.7	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	4.1	female	0
2000	Alexandrina	jms	isoetes	3.9	female	0
2000	Alexandrina	jms	isoetes	3.8	female	0
2000	Alexandrina	jms	isoetes	4.7	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.5	female	0
2000	Alexandrina	jms	isoetes	4.2	female	0
2000	Alexandrina	jms	isoetes	3.9	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	5	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3.5	female	0
2000	Alexandrina	jms	isoetes	4.4	female	0
2000	Alexandrina	jms	isoetes	3.6	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3.3	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.6	male	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.6	female	0
2000	Alexandrina	jms	isoetes	4	female	0
2000	Alexandrina	jms	isoetes	4	female	0
2000	Alexandrina	jms	isoetes	5.1	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	4.1	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	4.1	female	0
2000	Alexandrina	jms	isoetes	4.5	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	4.5	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	4	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.7	female	0
2000	Alexandrina	jms	isoetes	3.6	male	0
2000	Alexandrina	jms	isoetes	4	female	0
2000	Alexandrina	jms	isoetes	4.5	female	0
2000	Alexandrina	jms	isoetes	3.5	female	0
2000	Alexandrina	jms	isoetes	3.9	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.8	female	0
2000	Alexandrina	jms	isoetes	3.3	female	0
2000	Alexandrina	jms	isoetes	3.9	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.5	female	0
2000	Alexandrina	jms	isoetes	3.9	female	0
2000	Alexandrina	jms	isoetes	3.4	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.6	female	0
2000	Alexandrina	jms	isoetes	4.2	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.1	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.2	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	isoetes	3.6	male	0
2000	Alexandrina	jms	isoetes	3.8	female	0
2000	Alexandrina	jms	isoetes	3	female	0
2000	Alexandrina	jms	deep	5	female	0
2000	Alexandrina	jms	deep	5.4	female	1
2000	Alexandrina	jms	deep	3.8	female	0
2000	Alexandrina	jms	deep	5.5	female	0
2000	Alexandrina	jms	deep	5.6	female	0
2000	Alexandrina	jms	deep	5.1	female	0
2000	Alexandrina	jms	deep	5	female	0
2000	Alexandrina	jms	deep	4.9	female	0
2000	Alexandrina	jms	deep	5.5	female	0
2000	Alexandrina	jms	deep	6.2	female	0
2000	Alexandrina	jms	deep	3.5	female	0
2000	Alexandrina	jms	deep	5	female	1
2000	Alexandrina	jms	deep	5.5	female	0
2000	Alexandrina	jms	deep	5.3	female	0
2000	Alexandrina	jms	deep	5.6	female	1
2000	Alexandrina	jms	deep	5.6	female	0
2000	Alexandrina	jms	deep	4.7	female	0
2000	Alexandrina	jms	deep	5.3	female	0
2000	Alexandrina	jms	deep	4.3	female	0
2000	Alexandrina	jms	deep	3.8	female	0
2000	Alexandrina	jms	deep	5.1	female	0
2000	Alexandrina	jms	deep	5	female	0
2000	Alexandrina	jms	deep	4.4	female	0
2000	Alexandrina	jms	deep	5.1	female	0
2000	Alexandrina	jms	deep	6.1	female	0
2000	Alexandrina	jms	deep	4.9	female	0
2000	Alexandrina	jms	deep	3.5	female	0
2000	Alexandrina	jms	deep	6.1	female	0
2000	Alexandrina	jms	deep	4.1	female	0
2000	Alexandrina	jms	deep	5.2	female	0
2000	Alexandrina	jms	deep	3.5	female	0
2000	Alexandrina	jms	deep	3.2	female	0
2000	Alexandrina	jms	deep	5.1	female	0
2000	Alexandrina	jms	deep	4.3	female	0
2000	Alexandrina	jms	deep	4.1	male	0
2000	Alexandrina	jms	deep	4.8	female	0
2000	Alexandrina	jms	deep	4	female	0
2000	Alexandrina	jms	deep	4.6	male	0
2000	Alexandrina	jms	deep	3.3	female	0
2000	Alexandrina	jms	deep	4.2	female	0
2000	Alexandrina	jms	deep	4.6	female	0
2000	Alexandrina	jms	deep	3.2	female	0
2000	Alexandrina	jms	deep	3.5	female	0
2000	Alexandrina	jms	deep	5	female	0
2000	Alexandrina	jms	deep	3.8	male	0
2000	Alexandrina	jms	deep	4.2	male	0
2000	Alexandrina	jms	deep	3.3	female	0
2000	Alexandrina	jms	deep	3.3	female	0
2000	Alexandrina	jms	deep	3.5	female	0
2000	Alexandrina	jms	deep	3	female	0
2000	Alexandrina	jms	deep	3	female	0
2000	Alexandrina	jms	deep	5	female	0
2000	Alexandrina	jms	deep	3	female	0
2000	Alexandrina	jms	deep	3.1	female	0
2000	Alexandrina	jms	deep	3.6	female	0
2000	Alexandrina	jms	deep	4.9	female	0
2000	Alexandrina	jms	deep	3.4	female	0
2000	Alexandrina	jms	deep	3.1	female	0
2000	Alexandrina	jms	deep	5.6	female	0
2000	Alexandrina	jms	deep	4.5	female	0
2000	Alexandrina	jms	deep	5.2	female	0
2000	Alexandrina	jms	deep	5.3	female	0
2000	Alexandrina	jms	deep	5.9	female	0
2000	Alexandrina	jms	deep	4.6	female	0
2000	Alexandrina	jms	deep	5.8	female	0
2000	Alexandrina	jms	deep	5.7	female	0
2000	Alexandrina	jms	deep	5.6	female	0
2000	Alexandrina	jms	deep	5	female	0
2000	Alexandrina	jms	deep	4.6	female	0
2000	Alexandrina	jms	deep	5.2	female	0
2000	Alexandrina	jms	deep	5.8	female	0
2000	Alexandrina	jms	deep	5.9	female	0
2000	Alexandrina	jms	deep	5.4	female	0
2000	Alexandrina	jms	deep	5.6	female	0
2000	Alexandrina	jms	deep	4.1	female	0
2000	Alexandrina	jms	deep	5.1	female	0
2000	Alexandrina	jms	deep	5.2	female	0
2000	Alexandrina	jms	deep	4.6	male	0
2000	Alexandrina	jms	deep	4.6	female	0
2000	Alexandrina	jms	deep	4.3	female	1
2000	Alexandrina	jms	deep	5.2	female	0
2000	Alexandrina	jms	deep	4	female	0
2000	Alexandrina	jms	deep	4.9	female	0
2000	Alexandrina	jms	deep	5.2	female	0
2000	Alexandrina	jms	deep	3.9	female	0
2000	Alexandrina	jms	deep	4	female	0
2000	Alexandrina	jms	deep	4.2	male	0
2000	Alexandrina	jms	deep	4.9	female	0
2000	Alexandrina	jms	deep	5.8	female	0
